StructuredDataCapture : Validation Results
=========================================

err = 45, warn = 72, info = 429
$--
Generated $--. FHIR version $-- for hl7.fhir.uv.sdc#$-- (canonical = http://hl7.org/fhir/uv/sdc)
 Build Errors : 225 / 5 / 0
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/fsh-generated/resources/Bundle-map-population-example : 0 / 6 / 12
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 797, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 849, column 365: The link 'StructureDefinition-rendering-style.html' for "style" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 849, column 427: The link 'StructureDefinition-rendering-xhtml.html' for "xhtml" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 849, column 492: The link 'StructureDefinition-rendering-markdown.html' for "markdown" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 850, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-styleSensitive' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 996, column 238: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#valueset-label' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1022, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1026, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1059, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1063, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1082, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1086, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1217, column 238: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#valueset-label' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1243, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1247, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1293, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1297, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1316, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-valueset-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 1320, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/examples.html#/html/body/div/div/div/div/div/div/script at Line 6733, column 4: The <script> containing the javascript 'var modal = document'... is illegal and not allowed on the HL7 cibuild - put the script in a  .js file in a trusted template
WARNING: 1: The HTML fragment 'ip-statements.xhtml' is not included anywhere in the produced implementation guide
WARNING: 2: An HTML fragment from the set [cross-version-analysis.xhtml, cross-version-analysis-inline.xhtml] is not included anywhere in the produced implementation guide
WARNING: 3: An HTML fragment from the set [dependency-table.xhtml, dependency-table-short.xhtml] is not included anywhere in the produced implementation guide
WARNING: 4: The HTML fragment 'globals-table.xhtml' is not included anywhere in the produced implementation guide


== fsh-generated/resources/Bundle-map-population-example.json ==
WARNING: Bundle/map-population-example: Bundle.entry[0].resource/*Bundle/2c256377-0dbf-4311-a123-14d87f22c5*/.entry[0].resource/*Patient/a0df9da6-3157-4b72-95f1-729853718c09*/: Constraint failed: dom-6: 'A resource should have narrative for robust management' (defined in http://hl7.org/fhir/StructureDefinition/DomainResource) (Best Practice Recommendation)
WARNING: Bundle/map-population-example: Bundle.entry[1].resource/*Bundle/7b29ddd9-fdbf-4e6c-81f3-38f2d51934*/.entry[0].resource/*Condition/7cd8b889-5456-43d4-935c-abc10791ebd6*/: Constraint failed: dom-6: 'A resource should have narrative for robust management' (defined in http://hl7.org/fhir/StructureDefinition/DomainResource) (Best Practice Recommendation)
WARNING: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[0].resource/*MedicationStatement/fe376aa6-83fb-4d0e-be60-ad959c57114f*/: Constraint failed: dom-6: 'A resource should have narrative for robust management' (defined in http://hl7.org/fhir/StructureDefinition/DomainResource) (Best Practice Recommendation)
INFORMATION: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[1].resource/*MedicationStatement/01e65f9e-5412-4ac9-a1c2-c408ed485702*/.medication.ofType(CodeableConcept).coding[0].system: A definition for CodeSystem 'http://foo.org' could not be found, so the code cannot be validated
INFORMATION: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[1].resource/*MedicationStatement/01e65f9e-5412-4ac9-a1c2-c408ed485702*/.medication.ofType(CodeableConcept).coding[1].system: A definition for CodeSystem 'http://foo2.org' could not be found, so the code cannot be validated
WARNING: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[1].resource/*MedicationStatement/01e65f9e-5412-4ac9-a1c2-c408ed485702*/: Constraint failed: dom-6: 'A resource should have narrative for robust management' (defined in http://hl7.org/fhir/StructureDefinition/DomainResource) (Best Practice Recommendation)
WARNING: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[2].resource/*MedicationStatement/f59e4516-d2c6-4a2f-936b-d2c460bb92c6*/: Constraint failed: dom-6: 'A resource should have narrative for robust management' (defined in http://hl7.org/fhir/StructureDefinition/DomainResource) (Best Practice Recommendation)
WARNING: Bundle/map-population-example: Bundle.entry[2].resource/*Bundle/94e7a07b-0f81-4586-ad73-ef8ce3b7b7*/.entry[3].resource/*Medication/c6222017-94f6-4dbc-8958-fcdf9df3356a*/.ingredient[0].strength.denominator: UCUM Codes that contain human readable annotations like {tablet} can be misleading (e.g. they are ignored when comparing units). Best Practice is not to depend on annotations in the UCUM code, so this usage should be checked


== fsh-generated/resources/Bundle-questionnaire-sdc-profile-example.json ==
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[0]/*CodeSystem/d1e551-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[2]/*CodeSystem/d1e639-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[4]/*CodeSystem/d1e910cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[6]/*CodeSystem/d1e1125-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[8]/*CodeSystem/d1e1558-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[10]/*CodeSystem/d1e1746-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[12]/*CodeSystem/d1e1863-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[14]/*CodeSystem/d1e2109-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[16]/*CodeSystem/d1e2272-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[18]/*CodeSystem/d1e2489-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[20]/*CodeSystem/d1e2768-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[22]/*CodeSystem/d1e2928-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[24]/*CodeSystem/d1e3159-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[26]/*CodeSystem/d1e4024-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[28]/*CodeSystem/d1e4118-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[30]/*CodeSystem/d1e4236-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.contained[32]/*CodeSystem/d1e4716-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
ERROR: Bundle/questionnaire-sdc-profile-example: Bundle.entry[0].resource/*Questionnaire/F8-1.2*/.item[1].item[2]: The extension http://hl7.org/fhir/StructureDefinition/questionnaire-maxOccurs is not allowed to be used at this point (based on context invariant 'type!='display' and (required=true or (required.value.empty() and required.extension.exists()))')
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[0]/*CodeSystem/d1e5879-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[2]/*CodeSystem/d1e6177-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[4]/*CodeSystem/d1e6853-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[6]/*CodeSystem/d1e7006-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[8]/*CodeSystem/d1e7220-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.contained[10]/*CodeSystem/d1e7422-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.item[2].enableWhen[0].answer.ofType(Coding): A definition for CodeSystem 'http://AHRQ.org/form/question_identifier#HERF/DE3-cs' could not be found, so the code cannot be validated
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[1].resource/*Questionnaire/HERF-1.2*/.item[3].enableWhen[0].answer.ofType(Coding): A definition for CodeSystem 'http://AHRQ.org/form/question_identifier#HERF/DE3-cs' could not be found, so the code cannot be validated
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[2].resource/*Questionnaire/3921052v1.0*/.contained[0]/*CodeSystem/d1e8086-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[2].resource/*Questionnaire/3921052v1.0*/.contained[2]/*CodeSystem/d1e8407-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
INFORMATION: Bundle/questionnaire-sdc-profile-example: Bundle.entry[2].resource/*Questionnaire/3921052v1.0*/.contained[4]/*CodeSystem/d1e8830-cs*/: CodeSystems are referred to directly from Coding.system, so it's generally best for them not to be contained resources
